anger_0_sam_0093|for a full minute he crouched and listened
anger_886_jenie_0297|theres a big english general right now whose name is roberts
anger_887_jenie_0057|i have no idea replied philip
anger_888_jenie_0291|the weeks had gone by and no overt acts had been attempted
anger_889_jenie_0132|a cry of joy burst from philips lips
anger_890_jenie_0060|anyway no one saw her like that
anger_891_jenie_0495|he bore no grudges and had few enemies
anger_892_jenie_0504|he was an athlete and a giant
anger_893_jenie_0322|this is a common experience with all of us
anger_894_jenie_0316|we had been chased by them ourselves more than once
anger_895_jenie_0134|he obeyed the pressure of her hand
anger_896_jenie_0287|keep an eye on him
anger_897_jenie_0028|robbery bribery fraud 
anger_898_jenie_0441|violent life and athletic sports had never appealed to me
anger_899_jenie_0099|a maddening joy pounded in his brain
anger_900_jenie_0430|nevertheless we found ourselves once more in the high seat of abundance
anger_901_jenie_0423|mcveigh when he returns from a trip to honolulu
anger_902_jenie_0136|about him everywhere were the evidences of luxury and of age
anger_903_jenie_0234|why the average review is more nauseating than cod liver oil
anger_904_jenie_0407|mercedes screamed cried laughed and manifested the chaotic abandonment of hysteria
anger_905_jenie_0469|the eastern heavens were equally spectacular
anger_906_jenie_0026|it occurred to me that there would have to be an accounting
anger_907_jenie_0472|he is too keenly intelligent too sharply sensitive successfully to endure
anger_908_jenie_0294|he had been foiled in his attempt to escape
anger_909_jenie_0011|if i ever needed a fighter in my life i need one now
anger_910_jenie_0321|the log on which lopear was lying got adrift
anger_911_jenie_0054|there was nothing on the rock
anger_912_jenie_0391|but he reconciled himself to it by an act of faith
anger_913_jenie_0221|i dont know why youre here at all
anger_914_jenie_0425|otherwise no restriction is put upon their seafaring
anger_915_jenie_0196|he began to follow the footprints of the dog
anger_916_jenie_0252|obrien had been a clean living young man with ideals
anger_917_jenie_0050|in spite of their absurdity the words affected philip curiously
anger_918_jenie_0037|i was the only one who remained sitting
anger_919_jenie_0506|the claudine was leaving next morning for honolulu
anger_920_jenie_0239|he cried in such genuine dismay that she broke into hearty laughter
anger_921_jenie_0304|i graduated last of my class
anger_922_jenie_0487|the river bared its bosom and snorting steamboats challenged the wilderness
anger_923_jenie_0413|but i am at the end of my resources
anger_924_jenie_0061|philip snatched at the letter which gregson held out to him
anger_925_jenie_0047|close beside him gleamed the white fangs of the wolfdog
anger_926_jenie_0156|a strange fire burned in his eyes when thorpe turned
anger_927_jenie_0464|between the rush of the cascades streaks of rust showed everywhere
anger_928_jenie_0292|here in the midmorning the first casualty occurred
anger_929_jenie_0067|surely i will excuse you she cried
anger_930_jenie_0267|eli harding asked as shunk started to follow
anger_931_jenie_0072|but who was eileens double
anger_932_jenie_0263|joan looked triumphantly at sheldon who bowed
anger_933_jenie_0209|it was not a large lake and almost round
anger_934_jenie_0439|at sea wednesday march 18 1908
anger_935_jenie_0079|it was a large canoe
anger_936_jenie_0195|but a strange thing happened
anger_937_jenie_0243|i only read the quotations
anger_938_jenie_0284|there was no forecasting this strange girls processes
anger_939_jenie_0177|she had been thoroughly and efficiently mauled
anger_940_jenie_0325|whizzipbang lopear screamed with sudden anguish
anger_941_jenie_0519|such an act was in direct violation of the laws of the land
anger_942_jenie_0270|and after the bath a shave would not be bad
anger_943_jenie_0223|my im almost homesick for it already
anger_944_jenie_0428|it was not exactly a deportation
anger_945_jenie_0198|sometimes her dreams were filled with visions
anger_946_jenie_0341|why doggone you all shake again
anger_947_jenie_0330|redeye never committed a more outrageous deed
anger_948_jenie_0356|you dont catch me at any such foolishness
anger_949_jenie_0286|give them their choice between a fine or an official whipping
anger_950_jenie_0038|well have to watch our chances
anger_951_jenie_0337|encouraged by my conduct bigface became a sudden ally
anger_952_jenie_0105|only it is so wonderful so almost impossible to believe
anger_953_jenie_0275|there are no kiddies and half grown youths among them
anger_954_jenie_0108|he waded into the edge of the water and began scrubbing himself
anger_955_jenie_0532|may drought destroy your crops
anger_956_jenie_0188|two gigantic owls were tearing at the carcass
anger_957_jenie_0008|gad your letter came just in time
anger_958_jenie_0212|fresh cases still able to walk they clustered about the spokesman
anger_959_jenie_0339|they obeyed him and went here and there at his commands
anger_960_jenie_0435|what do you mean by this outrageous conduct
anger_961_jenie_0096|perhaps she had already met her fate a little deeper in the forest
anger_962_jenie_0071|what was the object of your little sensation
anger_963_jenie_0296|bassett was a fastidious man
anger_964_jenie_0363|it is not an attempt to smash the market
anger_965_jenie_0083|a shadow was creeping over pierres eyes
anger_966_jenie_0228|but it contributed to the smash
anger_967_jenie_0192|he did not rush in
anger_968_jenie_0081|what if she did not come to the rock
anger_969_jenie_0088|he made sure that the magazine was loaded and resumed his paddling
anger_970_jenie_0521|without them he could not run his empire
anger_971_jenie_0400|manuel had one besetting sin
anger_972_jenie_0416|the added weight had a velocity of fifteen miles per hour
anger_973_jenie_0422|halfway around the track one donkey got into an argument with its rider
anger_974_jenie_0401|the man smiled grimly and brought a hatchet and a club
anger_975_jenie_0283|the woman in you is only incidental accidental and irrelevant
anger_976_jenie_0203|they were following the shore of a lake
anger_977_jenie_0409|he could feel a new stir in the land
anger_978_jenie_0364|we have plenty of capital ourselves and yet we want more
anger_979_jenie_0185|the questions may have come vaguely in his mind
anger_980_jenie_0432|the boy at the wheel lost his head
anger_981_jenie_0427|enters now the psychology of the situation
anger_982_jenie_0352|im sure going along with you all elijah
anger_983_jenie_0254|straight out they swam their heads growing smaller and smaller
anger_984_jenie_0235|his voice was passionately rebellious
anger_985_jenie_0229|the last one i knew was an overseer
anger_986_jenie_0488|their love burned with increasing brightness
anger_987_jenie_0276|oolong atoll was one hundred and forty miles in circumference
anger_988_jenie_0485|each insult added to the value of the claim
anger_989_jenie_0036|she turned in at the hotel
anger_990_jenie_0507|in short my joyous individualism was dominated by the orthodox bourgeois ethics
anger_991_jenie_0218|the ringing of the big bell aroused him
anger_992_jenie_0520|he was fond of quoting a fragment from a certain poem
anger_993_jenie_0247|they ought to pass here some time today
anger_994_jenie_0240|wash your hands of me
anger_995_jenie_0242|i saw it when she rolled
anger_996_jenie_0123|she had died from cold and starvation
anger_997_jenie_0167|i was near the cabin and saw you
anger_998_jenie_0397|call me that again he murmured ecstatically
anger_999_jenie_0386|i cant argue with you and you know that
anger_1000_jenie_0133|philip began to feel that he had foolishly overestimated his strength
anger_1001_jenie_0257|they are coming ashore whoever they are
anger_1002_jenie_0394|its the strap hangers thatll keep us from going under
anger_1003_jenie_0059|his immaculate appearance was gone
anger_1004_jenie_0379|how old are you daddy
anger_1005_jenie_0426|they do not know the length of time of incubation
anger_1006_jenie_0095|a big canvas tent was the first thing to come within his vision
anger_1007_jenie_0479|i tried to read george moore last night and was dreadfully bored
anger_1008_jenie_0033|he unfolded a long typewritten letter and handed it to gregson
anger_1009_jenie_0264|and i hope youve got plenty of chain out captain young
anger_1010_jenie_0042|how could he explain his possession of the sketch
anger_1011_jenie_0514|we are consumed in our own fleshpots
anger_1012_jenie_0144|but there was something even more startling than this resemblance
anger_1013_jenie_0332|unconsciously our yells and exclamations yielded to this rhythm
anger_1014_jenie_0206|he says he bought him of jacques le beau
anger_1015_jenie_0491|and as in denial of guilt the onelegged boy replied
anger_1016_jenie_0515|but here amongst ourselves let us speak out
anger_1017_jenie_0176|for the first time in his life he was yearning for a scrap
anger_1018_jenie_0179|tomorrow im going after that bear he said
anger_1019_jenie_0211|it drowned all sound that brute agony and death may have made
anger_1020_jenie_0171|and when you come back in a few days bring eileen
anger_1021_jenie_0225|i was brought up the way most girls in hawaii are brought up
anger_1022_jenie_0193|it was edged with ice
anger_1023_jenie_0207|how much was it
anger_1024_jenie_0350|is that pat hanrahans mug looking hungry and willing
anger_1025_jenie_0268|now go ahead and tell me in a straightforward way what has happened
anger_1026_jenie_0440|yes sir i corrected
anger_1027_jenie_0121|they ate dinner at the fifth and rested for two hours
anger_1028_jenie_0068|in a flash philip followed its direction
anger_1029_jenie_0480|tom spink has a harpoon
anger_1030_jenie_0418|the portuguese boy crawled nearer and nearer
anger_1031_jenie_0448|i was hump cabin boy on the schooner ghost
anger_1032_jenie_0182|this time he did not yap for mercy
anger_1033_jenie_0104|she was sleeping under his protection as sweetly as a child
anger_1034_jenie_0335|redeye swung back and forth on the branch farther down
anger_1035_jenie_0424|obviously it was a disease that could be contracted by contact
anger_1036_jenie_0172|gregson had left the outer door slightly ajar
anger_1037_jenie_0318|production is doubling and quadrupling upon itself
anger_1038_jenie_0145|i have to be careful of them as they tear very easily
anger_1039_jenie_0117|she added with genuine sympathy in her face and voice
anger_1040_jenie_0163|philip made no effort to follow
anger_1041_jenie_0184|dont you see im chewing this thing in two
anger_1042_jenie_0114|her words sent a strange chill through philip
anger_1043_jenie_0389|mab she said
anger_1044_jenie_0150|goodbye pierre he shouted
anger_1045_jenie_0523|they could not continue their method of producing surpluses
anger_1046_jenie_0258|soaked in seawater they offset the heat rays
anger_1047_jenie_0415|it lasted as a deterrent for two days
anger_1048_jenie_0317|he was a wise hyena
anger_1049_jenie_0154|he was smoothshaven and his hair and eyes were black
anger_1050_jenie_0310|massage under tension was the cryptic reply
anger_1051_jenie_0129|her face was against his breast
anger_1052_jenie_0231|the resident commissioner is away in australia
anger_1053_jenie_0340|it was like the beating of hoofs
anger_1054_jenie_0220|a dead man is of no use on a plantation
anger_1055_jenie_0306|he was pressing beyond the limits of his vocabulary
anger_1056_jenie_0251|i may manage to freight a cargo back as well
anger_1057_jenie_0526|nowhere did the raw earth appear
anger_1058_jenie_0046|the girl faced him her eyes shining with sudden fear
anger_1059_jenie_0528|men who endure it call it living death
anger_1060_jenie_0378|thats why its boundaries are all gouged and jagged
anger_1061_jenie_0022|hardly were our plans made public before we were met by powerful opposition
anger_1062_jenie_0280|ill be out of my head in fifteen minutes
anger_1063_jenie_0173|the date was nearly eighteen years old
anger_1064_jenie_0370|he saw all men in the business game doing this
anger_1065_jenie_0405|it seemed the ordained order of things that dogs should work
anger_1066_jenie_0084|scarcely had he uttered the name when pierres closing eyes shot open
anger_1067_jenie_0388|it was my idea to a tee
anger_1068_jenie_0262|they wouldnt be sweeping a big vessel like the martha
anger_1069_jenie_0347|they are greatly delighted with anything that is bright or giveth a sound
anger_1070_jenie_0009|he turned sharply and faced gregson across the table
anger_1071_jenie_0035|he stopped and philip nodded at the horrified question in his eyes
anger_1072_jenie_0362|nope not the slightest idea
anger_1073_jenie_0393|already he had begun borrowing from the banks
anger_1074_jenie_0326|cherokee identified himself with his instinct
anger_1075_jenie_0053|suddenly his fingers closed tightly over the handkerchief
anger_1076_jenie_0273|they are big trees and require plenty of room
anger_1077_jenie_0049|gregson was asleep when he reentered the cabin
anger_1078_jenie_0197|such a dog the wise driver kills or turns loose
anger_1079_jenie_0456|but it wont continue she said with easy confidence
anger_1080_jenie_0348|they only lifted seven hundred and fifty
anger_1081_jenie_0233|i never allow what cant be changed to annoy me
anger_1082_jenie_0497|king took every advantage he knew
anger_1083_jenie_0112|he was wounded in the arm
anger_1084_jenie_0473|the night was calm and snowy
anger_1085_jenie_0408|the eldorado emptied its occupants into the street to see the test
anger_1086_jenie_0100|you must sleep he urged
anger_1087_jenie_0051|the lace was of a delicate ivory color faintly tinted with yellow
anger_1088_jenie_0501|youre joking me sir the other managed to articulate
anger_1089_jenie_0222|what part of the united states is your home
anger_1090_jenie_0376|your price my son is just about thirty per week
anger_1091_jenie_0359|earth and gravel seemed to fill the pan
anger_1092_jenie_0024|it was my reports from the north which chiefly induced people to buy
anger_1093_jenie_0030|i had faith in them
anger_1094_jenie_0373|points of view new ideas life
anger_1095_jenie_0063|yes it was a man who asked a stranger
anger_1096_jenie_0183|and the air was growing chilly
anger_1097_jenie_0498|the lines were now very taut
anger_1098_jenie_0277|mccoy found a stifling poisonous atmosphere in the pent cabin
anger_1099_jenie_0169|suddenly jeanne stopped for an instant
anger_1100_jenie_0517|out of abstractions ernest had conjured a vision and made them see it
anger_1101_jenie_0450|no man ate of the seal meat or the oil
anger_1102_jenie_0345|she was trying to pass the apron string around him
anger_1103_jenie_0080|what if jeanne failed him
anger_1104_jenie_0502|anything unusual or abnormal was sufficient to send a fellow to molokai
anger_1105_jenie_0474|i sailed third mate in the little vampire before you were born
anger_1106_jenie_0290|one by one the boys were captured
anger_1107_jenie_0396|a rising tide of fat had submerged them
anger_1108_jenie_0431|wada and nakata were in a bit of a funk
anger_1109_jenie_0118|pierre obeys me when we are together
anger_1110_jenie_0186|like a flash he launched himself into the feathered mass of the owl
anger_1111_jenie_0224|she nodded and her eyes grew soft and moist
anger_1112_jenie_0272|you can take a vacation on pay
anger_1113_jenie_0437|by that answer my professional medical prestige stood or fell
anger_1114_jenie_0089|the nightglow was treacherous to shoot by
anger_1115_jenie_0295|and twenty men could hold it with spears and arrows
anger_1116_jenie_0358|they continued valiantly to lie but the truth continued to outrun them
anger_1117_jenie_0278|it would give me nervous prostration
anger_1118_jenie_0230|do you know any good land around here
anger_1119_jenie_0075|there has been a change she interrupted him
anger_1120_jenie_0135|i am going to surprise father and you will go with pierre
anger_1121_jenie_0069|it was his intention to return to eileen and her father
anger_1122_jenie_0076|the gray eyes faltered the flush deepened
anger_1123_jenie_0170|there was none of the joy of meeting in his face
anger_1124_jenie_0064|the fourth and fifth days passed without any developments
anger_1125_jenie_0392|there is that magnificent bob eating his head off in the stable
anger_1126_jenie_0056|pearces little eyes were fixed on him shrewdly
anger_1127_jenie_0023|a combination of canadian capital quickly organized and petitioned for the same privileges
anger_1128_jenie_0531|in what bucolic school of fence he had been taught was beyond imagining
anger_1129_jenie_0164|he came first a year ago and revealed himself to jeanne
anger_1130_jenie_0232|i cannot follow you she said
anger_1131_jenie_0181|so cheer up and give us your paw
anger_1132_jenie_0074|and now down there eileen was waiting for him
anger_1133_jenie_0411|it will break our hearts and our backs to hoist anchor by hand
anger_1134_jenie_0346|get down and dig in
anger_1135_jenie_0122|two years ago i gave up civilization for this
anger_1136_jenie_0126|each day she became a more vital part of him
anger_1137_jenie_0312|it lived in perpetual apprehension of that quarter of the compass
anger_1138_jenie_0354|fresh meat they failed to obtain
anger_1139_jenie_0151|and macdougall was beyond the trail with three weeks to spare
anger_1140_jenie_0161|take away their foreman and they wouldnt be worth their grub
anger_1141_jenie_0338|the fighting had now become intermittent
anger_1142_jenie_0031|they were three hundred yards apart
anger_1143_jenie_0250|he had observed the business life of hawaii and developed a vaulting ambition
anger_1144_jenie_0066|he saw jeanne falter for a moment
anger_1145_jenie_0482|and their chief virtue lies in that they will never wear out
anger_1146_jenie_0377|this sound did not disturb the hush and awe of the place
anger_1147_jenie_0201|he cried and swung the club wildly
anger_1148_jenie_0147|a moment before he was intoxicated by a joy that was almost madness
anger_1149_jenie_0045|he moved away as quietly as he had come
anger_1150_jenie_0314|thus was momentum gained in the younger world
anger_1151_jenie_0127|it was a temptation but he resisted it
anger_1152_jenie_0013|he was a head shorter than his companion of almost delicate physique
anger_1153_jenie_0412|there is another virtue in these bulkheads
anger_1154_jenie_0323|he considered the victory already his and stepped forward to the meat
anger_1155_jenie_0510|much more ernest told them of themselves and of his disillusionment
anger_1156_jenie_0320|with my strength i slammed it full into redeyes face
anger_1157_jenie_0438|at sea monday march 16 1908
anger_1158_jenie_0005|will we ever forget it
anger_1159_jenie_0484|nosiree
anger_1160_jenie_0020|clubs and balls and cities grew to be only memories
anger_1161_jenie_0299|i tell you i am disgusted with this adventure tomfoolery and rot
anger_1162_jenie_0216|the other felt a sudden wave of irritation rush through him
anger_1163_jenie_0241|i think its much nicer to quarrel
anger_1164_jenie_0143|ah i had forgotten he exclaimed
anger_1165_jenie_0238|it happened to him at the gallina society in oakland one afternoon
anger_1166_jenie_0160|you want to go over and see his gang throw dirt
anger_1167_jenie_0261|i have been doubly baptized
anger_1168_jenie_0410|so we have to fit the boat throughout with oil lamps as well
anger_1169_jenie_0351|it was more like sugar
anger_1170_jenie_0403|his newborn cunning gave him poise and control
anger_1171_jenie_0395|as for himself werent the street railway earnings increasing steadily
anger_1172_jenie_0313|brokentooth yelled with fright and pain
anger_1173_jenie_0249|all eyes however were staring at him in certitude of expectancy
anger_1174_jenie_0445|the creative joy i murmured
anger_1175_jenie_0119|jeanne was turning the bow shoreward
anger_1176_jenie_0215|they die out of spite
anger_1177_jenie_0355|a burst of laughter was his reward
anger_1178_jenie_0300|from my earliest recollection my sleep was a period of terror
anger_1179_jenie_0387|bob growing disgusted turned back suddenly and attempted to pass mab
anger_1180_jenie_0444|then you dont believe in altruism
anger_1181_jenie_0070|he would first hunt up gregson and begin his work there
anger_1182_jenie_0148|now these things had been struck dead within him
anger_1183_jenie_0178|every bone in her aged body seemed broken or dislocated
anger_1184_jenie_0101|you you would not keep the truth from me
anger_1185_jenie_0360|but he no longer cared quite so much for that form of diversion
anger_1186_jenie_0382|daylight found himself charmed and made curious by the little man
anger_1187_jenie_0414|now our figuring was all right
anger_1188_jenie_0471|i saw mr pike nod his head grimly and sarcastically
anger_1189_jenie_0141|it seems like a strange pointing of the hand of god
anger_1190_jenie_0449|a sinewy hand dripping with water was clutching the rail
anger_1191_jenie_0040|i suppose you wonder why she is coming up here
anger_1192_jenie_0245|out of his eighteen hundred he laid aside sixteen hundred each year
anger_1193_jenie_0281|i do not blame you for anything remember that
anger_1194_jenie_0357|a month passed by and bonanza creek remained quiet
anger_1195_jenie_0255|you wont die of malnutrition be sure of that
anger_1196_jenie_0217|oppressive as the heat had been it was now even more oppressive
anger_1197_jenie_0419|the portuguese boy passed the hawaiian
anger_1198_jenie_0285|but what they want with your toothbrush is more than i can imagine
anger_1199_jenie_0470|he spat it out like so much venom
anger_1200_jenie_0213|between him and the beach was the canegrass fence of the compound
anger_1201_jenie_0384|the farmer works the soil and produces grain
anger_1202_jenie_0210|its diameter was not more than two hundred yards
anger_1203_jenie_0443|he was worth nothing to the world
anger_1204_jenie_0052|it was a curious coincidence
anger_1205_jenie_0334|hell knock you off a few sticks in no time
anger_1206_jenie_0199|thus had the raw wilderness prepared him for this day
anger_1207_jenie_0246|you have heard always how he was the lover of the princess naomi
anger_1208_jenie_0034|men of seldens stamp dont stop at women and children
anger_1209_jenie_0092|he went down in midstream searching the shadows of both shores
anger_1210_jenie_0390|ill go over tomorrow afternoon
anger_1211_jenie_0429|quick was the disappointment in his face yet smiling was the acquiescence
anger_1212_jenie_0442|you live on an income which your father earned
anger_1213_jenie_0191|for a time the exciting thrill of his adventure was gone
anger_1214_jenie_0305|they had no fixed values to be altered by adjectives and adverbs
anger_1215_jenie_0019|i followed the line of the proposed railroad looking for chances
anger_1216_jenie_0509|yet in accordance with ernests test of truth it worked
anger_1217_jenie_0128|this one hope was destroyed as quickly as it was born
anger_1218_jenie_0374|but lifes worth more than cash she argued
anger_1219_jenie_0303|but they make the mistake of ignoring their own duality
anger_1220_jenie_0433|to her the bridge was tambo which is the native for taboo
anger_1221_jenie_0328|the fire people like ourselves lived in caves
anger_1222_jenie_0522|for such countries nothing remained but reorganization
anger_1223_jenie_0308|his infernal chattering worries me even now as i think of it
anger_1224_jenie_0342|seventeen no eighteen days ago
anger_1225_jenie_0082|his face was streaming with blood
anger_1226_jenie_0094|he had barely entered this when he saw the glow of a fire
anger_1227_jenie_0349|it was simple in its way and no virtue of his
anger_1228_jenie_0010|im playing a single hand in what looks like a losing game
anger_1229_jenie_0468|in the matter of curry she is a sheer genius
anger_1230_jenie_0527|the lush vegetation of that sheltered spot make a natural shield
anger_1231_jenie_0381|my names ferguson
anger_1232_jenie_0530|ask him i laughed then turned to pasquini
anger_1233_jenie_0029|their forces were already moving into the north country
anger_1234_jenie_0446|he deluged me overwhelmed me with argument
anger_1235_jenie_0489|they were artists not biologists
anger_1236_jenie_0174|they were the presage of storm
anger_1237_jenie_0125|he was determined now to maintain a more certain hold upon himself
anger_1238_jenie_0282|if you mean to insinuate  brentwood began hotly
anger_1239_jenie_0421|by golly the boy wins
anger_1240_jenie_0208|youth had come back to her freed from the yoke of oppression
anger_1241_jenie_0459|theres too much of the schoolboy in me
anger_1242_jenie_0466|captain west may be a samurai but he is also human
anger_1243_jenie_0420|when i came to i was waving my hat and murmuring ecstatically
anger_1244_jenie_0041|meanwhile ill go out to breathe a spell
anger_1245_jenie_0452|three oilers and a fourth engineer was his greeting
anger_1246_jenie_0324|it was not redeyes way to forego revenge so easily
anger_1247_jenie_0090|the singing voice approached rapidly
anger_1248_jenie_0372|he saw only the effect in a general sketchy way
anger_1249_jenie_0106|the emotion which she had suppressed burst forth now in a choking sob
anger_1250_jenie_0227|it was the same way with our revolvers and rifles
anger_1251_jenie_0434|a half a case of tobacco was worth three pounds
anger_1252_jenie_0458|the stout wood was crushed like an eggshell
anger_1253_jenie_0159|they look as though he had been drumming a piano all his life
anger_1254_jenie_0109|do you know that you are shaking my confidence in you
anger_1255_jenie_0116|was it the rendezvous of those who were striving to work his ruin
anger_1256_jenie_0500|who the devil gave it to you to be judge and jury
anger_1257_jenie_0166|two days ago jeanne learned where her fathers men were hiding
anger_1258_jenie_0333|this is no place for you
anger_1259_jenie_0086|death had come with terrible suddenness
anger_1260_jenie_0131|providence had delivered him through the maelstrom
anger_1261_jenie_0315|saxon waited for she knew a fresh idea had struck billy
anger_1262_jenie_0271|now please give a plain statement of what occurred
anger_1263_jenie_0371|it issued a rate of forty two dollars a car on charcoal
anger_1264_jenie_0003|for the twentieth time that evening the two men shook hands
anger_1265_jenie_0058|i came for information more out of curiosity than anything else
anger_1266_jenie_0476|at this moment i felt a stir at my shoulder
anger_1267_jenie_0336|so unexpected was my charge that i knocked him off his feet
anger_1268_jenie_0436|but martin smiled a superior smile
anger_1269_jenie_0189|the bigeyed clucking moosebirds were most annoying
anger_1270_jenie_0516|also there was awe in their faces
anger_1271_jenie_0162|thats the subforeman explained thorpe
anger_1272_jenie_0406|and that was the last of francois and perrault
anger_1273_jenie_0454|the sharp voice of wolf larsen aroused me
anger_1274_jenie_0200|he leapt again and the club caught him once more
anger_1275_jenie_0004|lord but im glad to see you again phil
anger_1276_jenie_0311|therefore hurrah for the game
anger_1277_jenie_0219|at first he puzzled over something untoward he was sure had happened
anger_1278_jenie_0130|she was his now forever
anger_1279_jenie_0361|but he did not broach it preferring to mature it carefully
anger_1280_jenie_0165|they are to attack your camp tomorrow night
anger_1281_jenie_0344|he seemed to fill it with his tremendous vitality
anger_1282_jenie_0002|not at this particular case tom apologized whittemore
anger_1283_jenie_0298|this tacit promise of continued acquaintance gave saxon a little joythrill
anger_1284_jenie_0091|his blood grew hot with rage at the thought
anger_1285_jenie_0343|you mean for this state general alberta
anger_1286_jenie_0120|my right foot feels like that of a chinese debutante
anger_1287_jenie_0492|burnt out like the crater of a volcano
anger_1288_jenie_0503|his beady black eyes saw bargains where other men saw bankruptcy
anger_1289_jenie_0107|if you only could know how i thank you
anger_1290_jenie_0477|wada louis and the steward are servants of asiatic breed
anger_1291_jenie_0260|nobody knew his history they of the junta least of all
anger_1292_jenie_0288|those are my oysters he said at last
anger_1293_jenie_0087|philip bent lower and stared into the face of the dead man
anger_1294_jenie_0153|macdougall tapped his forehead suspiciously with a stubby forefinger
anger_1295_jenie_0279|she said with chattering teeth
anger_1296_jenie_0048|he looked at the handkerchief more closely
anger_1297_jenie_0256|see the length of the body and that elongated neck
anger_1298_jenie_0475|his outstretched arm dropped to his side and he paused
anger_1299_jenie_0149|for an instant he saw pierre drawn like a silhouette against the sky
anger_1300_jenie_0115|he had no excuse for the feelings which were aroused in him
anger_1301_jenie_0007|and you always want to see it in the superlative degree
anger_1302_jenie_0399|and heres another idea
anger_1303_jenie_0111|instead he joined her and they ate like two hungry children
anger_1304_jenie_0512|no it is a palace wherein there are many servants
anger_1305_jenie_0044|her own betrayal of herself was like tonic to philip
anger_1306_jenie_0309|white leghorns said mrs mortimer
anger_1307_jenie_0465|hell never do a tap of work the whole voyage